r10_2;r110_2;r0011_2;r10_3;r110_3;r0011_3;r10_4;r110_4;r0011_4;z10;z0011;m0011;m110;complete;ME;MAE;RBIAS;r
0.1692112;4.052013;63.517952;1.4875356;7.0590014;74.329796;1.2340966;8.346887;75.92069;2.3249466;2.3366811;3.4970016;8.98701;0;48.89503417426345;48.89503417426345;0.17915822580667268;0.9257085020242916
4.645575;4.4922624;31.362726;4.138724;3.0754516;31.815044;4.470723;5.3164787;15.780755;2.3051465;3.3153775;54.915142;8.706866;0;-9.143460208933476;14.654393691526447;-0.0267954568967759;0.9465587044534413
1.3964139;1.9752817;38.80973;2.1554909;5.0537024;26.119823;2.5596008;6.5801525;74.228775;1.5606513;7.3360586;53.520046;7.187052;0;9.481243702548372;10.317436440875355;0.039969851168006595;0.9672064777327937
0.29384503;3.481124;72.2094;0.3103011;9.387521;82.51935;4.7872396;6.3815465;71.64779;1.5674708;3.7444596;65.52587;4.613266;0;9.818718114439315;11.072331624229223;0.04432498969011936;0.9437246963562753
0.63042223;1.2264487;8.083257;4.8231826;8.440766;68.11537;4.158274;1.7115959;1.7442173;4.0187917;8.2943125;42.004898;5.1225348;0;-0.24613891066271867;9.824009789758483;0.006223944976856857;0.9352226720647773
1.2772199;3.2940898;34.935505;3.9246914;6.021969;74.21775;3.7988687;8.053643;77.70286;3.3488436;1.211897;19.394154;6.2842264;0;-1.1279590745199102;10.280926467045342;0.0031949688126466954;0.9473684210526316
1.4421402;2.0558627;39.741;1.8042985;6.190447;31.99247;0.9662195;8.397791;41.358276;3.4290416;1.0389214;26.68293;3.4061077;0;29.371143320196925;29.523581756208422;0.10816729546768059;0.9576923076923078
0.260769;0.13322984;71.859184;1.4231341;8.983054;72.49721;1.7873335;6.4669538;51.15173;1.0335319;3.6981645;43.11076;3.3070564;0;32.76192430905649;32.799752291542895;0.12321385680538768;0.9449392712550607
1.4688386;4.7820864;20.723217;2.9859223;8.767532;71.71635;4.1193247;3.528526;96.50452;4.9601235;7.5785403;44.757805;5.368262;0;-1.4609756872103183;10.817385941002657;0.0024951668405133617;0.951417004048583
1.0454146;4.3553634;94.793884;4.9377437;1.7946706;33.994217;4.919301;7.5168266;92.06508;0.5259407;9.563861;4.896295;5.759864;0;-1.7179911302094426;10.104496195387165;-0.000545904898417893;0.9344129554655871
1.9552425;1.525099;99.778435;1.5218174;5.1901965;27.775545;4.401812;7.305992;38.88414;3.4443917;3.8389776;63.928535;8.176806;0;0.996488412689288;8.593107788111636;0.010346959735368966;0.9574898785425102
1.9873219;4.989011;82.072105;4.7465286;2.7176828;43.70809;4.7472196;9.212851;71.24776;3.7427418;6.012215;64.97204;7.7040663;0;-7.375583342088942;14.70254903780386;-0.018776994327035355;0.9384615384615385
1.761138;1.6539257;30.671537;1.7188969;1.7489778;74.17013;3.245064;2.056002;51.795486;1.4091624;1.3721434;56.298775;6.626543;0;6.758274694397665;8.50744558672394;0.029765332172542538;0.9696356275303644
1.706827;2.3483365;66.7228;3.550079;3.6315596;20.165161;2.4658046;9.188233;82.39774;0.47775176;1.0113555;18.986702;6.8881702;0;8.17209817744811;10.741899159584726;0.03248586895902187;0.9623481781376519
0.5396833;4.271169;9.231655;1.9704983;6.4957943;87.55198;2.6221354;8.983648;32.646046;3.713279;1.1418266;25.66957;8.844974;0;17.601530403020362;17.753168652858;0.06942748963041166;0.9580971659919028
0.22350425;1.5925221;87.25665;0.5167559;8.149333;26.272326;2.3466098;3.6777465;47.622818;2.8712652;1.8759441;49.764847;1.5229187;0;34.17267768004611;34.17933310805726;0.13017876802038036;0.9431174089068827
1.09036;2.3076475;52.083294;4.687328;9.212287;84.12373;0.8588648;7.44578;12.128555;4.831575;8.869135;22.790207;6.135563;0;14.2407394011244;14.511443020721316;0.05535273215059018;0.9702429149797571
3.8075821;3.361377;18.467478;0.9032472;4.8066053;16.425146;1.5982342;3.3733735;92.74139;3.6656692;6.772537;28.366644;1.5444845;0;9.340829335638972;10.136238074871715;0.037566694245782975;0.9815789473684211
4.954968;0.739291;33.414238;4.728988;4.8009076;74.20463;0.54283303;3.1158624;90.17117;4.655445;9.084808;47.440926;1.9901465;0;-2.8220600567562113;8.503642250786816;-0.005175863126842774;0.9767206477732794
4.6497784;2.1695168;80.27353;0.60620344;2.379273;56.5781;0.5339448;6.773814;28.330175;3.2080503;8.51408;4.3129797;5.2808867;0;21.253389649654455;21.62536107546999;0.07586649988499769;0.9791497975708503
2.570675;1.6161087;87.15245;1.4080424;2.7535715;66.484436;1.627989;1.4503;58.714355;2.5402527;7.8858314;11.373114;4.5254765;0;16.41029349174545;16.665531009726944;0.061931607316381;0.974089068825911
2.705937;3.4161942;52.451626;4.612525;1.922454;97.43952;3.3640168;1.8682953;38.457855;4.7291994;4.183339;4.4478135;7.605397;0;-4.4065001107876665;11.005512299135646;-0.009795993733466008;0.9593117408906883
1.6414497;0.76625;48.55084;3.3268502;9.783105;6.20323;3.1071794;6.941293;16.42373;4.1123466;2.2061374;20.06743;8.3678;0;3.687357220990243;7.698368418369871;0.018761624174146768;0.9593117408906883
3.8923032;1.2403842;75.32274;1.0284688;2.148377;15.763571;2.841369;9.566823;5.4572797;0.27176076;1.9302764;34.714043;8.110318;0;13.724833226370041;16.497007235737446;0.04703370036439305;0.9759109311740892
3.8473077;3.5857434;82.79277;3.0012572;7.809782;8.829395;3.7697682;1.306349;82.460396;2.9569352;1.2251127;59.398212;6.217391;0;-5.9073049518481335;12.04897102512859;-0.014953119103408108;0.96417004048583
4.2369347;0.86549944;76.71983;0.98391694;3.8598785;52.444057;2.1711888;1.2062659;29.624693;0.832142;2.599974;14.16604;1.0541089;0;9.593040088020818;11.300900598299926;0.03563781284490655;0.9821862348178138
4.4879723;2.1678944;39.058376;4.384766;5.83433;80.47792;2.2662992;1.6729451;52.028744;4.745127;1.1722484;26.267103;1.2102659;0;-5.404236183391719;10.905863637424671;-0.01402862744515756;0.9686234817813766
2.2283113;3.5931156;64.55065;0.34416017;8.854392;6.4276543;2.6382902;1.0149801;90.36561;3.411801;7.190237;2.6412587;2.7116659;0;16.037142536331356;16.245962819874396;0.061598381722328135;0.972672064777328
3.8576903;3.850795;85.87863;2.6959107;9.425507;78.16126;0.42629364;9.354812;2.9686742;2.311608;4.4996114;33.514122;3.4144888;0;14.096842428728333;14.696585639029419;0.05189628420686772;0.980769230769231
4.051354;0.5649178;16.024303;0.41101784;3.162073;43.872528;2.9502914;5.2663774;55.192135;4.803369;5.753404;3.722194;5.1480145;0;4.637320069592765;7.3584674479561905;0.020851566587940584;0.9771255060728745
1.6114521;4.2747784;39.425533;3.5056114;9.201425;94.20144;3.7761729;7.229022;95.59381;1.7481232;5.3096223;23.916359;4.4205046;0;-0.7189677629561089;9.788549567365875;0.00435053819391959;0.9532388663967613
4.653287;3.6474643;6.6052694;4.6854067;3.268472;38.886917;1.3918476;4.747482;81.11916;2.2763162;3.5508852;58.49727;2.3604295;0;-4.2257494427605495;9.829570102002815;-0.010044040705802284;0.971255060728745
0.5622734;1.7625434;41.47885;4.1722255;8.243175;98.4752;4.288588;9.975205;22.71181;2.0553951;2.0307784;65.6512;1.8678885;0;0.003810630185374573;10.250529127608859;0.0076455017960011;0.9398785425101215
4.971919;3.842634;77.455925;1.9214664;1.1372534;56.095634;1.4044602;5.3193827;20.886713;0.74613714;5.880651;26.972635;1.1946298;0;7.24497338265184;9.952989025139988;0.02700728381998748;0.980769230769231
3.8734446;3.6686645;20.505816;1.260834;5.8170834;99.00932;2.614746;9.453393;76.48617;0.83444715;8.773702;21.246168;1.6221399;0;4.95159318653047;7.842494960180045;0.021286959034210635;0.971255060728745
0.55702746;3.044367;54.646828;0.6930347;7.5323143;63.55671;4.3849244;6.846494;8.893326;2.995933;7.7473283;53.580353;1.0054275;0;12.462843146557516;12.900266105554323;0.05171685005349294;0.9556680161943321
3.3155253;2.8365579;4.621988;4.3807573;8.55045;35.287243;3.71683;9.529644;60.336872;0.44069257;9.383245;49.461803;1.2905326;0;-3.686843129543148;10.014903533748111;-0.008894078507747313;0.9489878542510123
0.26747912;3.700047;89.86735;0.49743474;8.57016;80.53746;2.9230244;5.456276;24.176144;4.6623077;4.2037983;27.711044;5.025682;0;28.55763095932344;28.616983329947924;0.10947384646665263;0.9461538461538462
3.8739161;4.9963737;82.180466;3.181263;3.6898105;49.209053;3.1513839;8.909921;84.086464;1.7054466;8.611345;63.56422;7.080038;0;-4.4535368513171445;11.009315418975051;-0.009938706992616505;0.9609311740890689
4.0161924;2.934906;52.91651;1.8996106;8.678347;31.571991;0.6335441;4.0049806;38.5622;1.6727234;7.503092;32.85048;4.7678967;0;13.599679655554883;14.171613541727316;0.05033688371757774;0.9819838056680162
3.0518103;4.0627174;70.87291;4.979314;3.9128232;48.355206;3.5266745;6.950785;42.08227;0.7844357;9.4870405;65.640076;3.363383;0;-5.074162507587499;11.388964350455709;-0.012865634387788153;0.9520242914979758
4.298616;3.7469413;11.287701;2.5932343;3.1039064;87.31934;3.0984364;6.554663;79.64712;1.8196688;3.5898757;62.100674;6.539525;0;-4.108794786426694;10.440850289917062;-0.009010183078402753;0.9663967611336033
0.57962805;4.2934613;84.67574;2.7890756;1.0132594;73.49843;0.5142178;5.3815255;9.72068;3.4866304;8.232673;66.4926;6.691027;0;37.99217153164944;38.095441547642714;0.13938357583646807;0.938259109311741
1.4520268;4.7771716;71.81089;4.597655;3.1214373;18.203114;0.70911336;5.5133433;60.49517;4.7908964;5.573423;9.398878;7.3991933;0;12.307951668660245;12.697712999579561;0.04851792655363696;0.9732793522267207
2.1294699;1.0461078;12.876772;4.8512206;2.0659494;84.02119;4.857927;2.5310903;96.29936;1.0436783;4.930663;20.159746;3.5587037;0;-6.540153498645605;13.411723697553388;-0.016954010313844543;0.9419028340080973
0.30804396;0.91075224;98.08824;2.9598186;7.0744295;43.710438;0.9727463;9.154244;65.3872;0.9702242;5.1917925;27.23382;9.607644;0;29.76307915413926;29.855412997952943;0.11098630221222457;0.9481781376518219
2.296259;2.973124;3.230514;4.001292;2.3030887;9.203981;4.489288;5.0878882;9.09741;0.7811712;4.8932543;52.55211;2.548273;0;-1.9736255189322065;9.274345610681292;-0.002227962174246291;0.9439271255060728
1.3995459;2.3015459;63.222576;3.2103572;6.2684517;15.570039;1.451586;2.3632224;90.94474;2.9125621;8.893595;21.970818;9.671372;0;12.485494393187818;12.755803709540427;0.049986507672541904;0.9728744939271255
2.0244017;2.896541;18.003744;2.1942623;2.1382098;7.550209;2.0409951;7.3389564;13.765754;0.672972;9.499718;16.077322;6.698013;0;18.76215053837451;19.2602707978832;0.06749755619549049;0.9753036437246964
2.183003;4.0104094;72.206505;0.38084525;7.339767;67.98219;2.8218975;7.54445;37.515823;0.53180873;6.9669256;25.374718;3.4505837;0;18.041473298190166;18.405131959164812;0.0663316214441155;0.9722672064777329
4.4091177;4.665401;7.970219;3.616945;3.5699096;26.498909;3.1667545;1.406055;18.986181;3.7452753;2.735003;23.144705;2.7923465;0;-5.10254352666338;10.855139179455977;-0.013118039696873427;0.9603238866396762
1.4246707;2.1453376;9.028987;3.5312877;3.7782674;10.538551;2.5391176;3.995382;72.463425;3.9865842;4.7846007;57.39382;3.0851912;0;3.8495477380188117;8.119596433923714;0.020372458562628745;0.9676113360323887
4.4793415;3.6178699;47.162884;0.6718413;6.763468;37.201298;1.8073446;6.258346;27.22428;1.6413622;4.2003336;69.3073;6.814826;0;8.318464024809703;9.658915227937026;0.03268873021807262;0.9809716599190283
2.1872578;1.064316;99.40694;1.2273375;9.450508;86.82964;2.5435681;8.394243;26.8498;2.9491692;7.03887;22.662611;9.6219425;0;12.18797739556686;12.680018809589377;0.04823045805498588;0.972672064777328
1.7062578;2.7193046;28.375107;3.687428;9.92441;63.244076;3.533368;3.7954466;41.942387;3.7376378;1.6331023;5.524195;8.8099375;0;0.09718599461910443;8.526795505151124;0.006520817247155418;0.9589068825910931
2.562309;0.2068434;61.64029;0.8335887;4.2153726;49.136517;2.042767;3.6968946;29.323366;0.33988065;6.8871565;51.07663;9.832399;0;20.032432559665697;20.35469342499678;0.0715147677276951;0.9753036437246964
2.1469421;2.5683777;52.34131;3.4855816;9.516939;73.58627;2.7717052;7.629112;78.671196;3.2100341;5.201258;34.676746;3.8985922;0;0.6846175146745259;8.306735034109266;0.008923980731521512;0.9595141700404859
1.3611243;2.7721486;84.36984;3.6180882;6.5108933;8.513609;1.9579489;2.9728396;53.14164;1.5023677;3.3494;31.496536;4.4900284;0;9.118776431692966;10.200910022104487;0.03752854849012493;0.9706477732793523
2.5631287;3.7036822;29.570372;1.8313849;9.158217;88.3944;1.7166412;9.063989;56.03616;2.104674;1.5717168;25.881533;7.722938;0;12.097997027423407;12.622542985063596;0.04742757953816951;0.9736842105263157
0.8438285;3.2824755;55.939495;1.3650911;1.2506694;18.595882;1.5642111;8.11374;17.000994;1.8455145;1.4767971;33.98588;3.2526188;0;35.85526757573564;35.96976255807451;0.1309133612545184;0.9461538461538462
1.8244567;1.856144;95.111725;1.9278932;1.2985556;3.116781;1.1973746;9.0374975;91.43546;3.6198697;9.029612;11.257129;4.034038;0;20.466461444234955;20.65813186061784;0.07741248044249445;0.9690283400809717
2.8723722;0.12808141;33.925995;1.8600634;1.6711658;36.87368;3.8277733;4.1837115;35.539673;2.3970027;6.190545;43.626728;3.5784125;0;0.1320589745396195;7.762166179399649;0.005978560881492159;0.9653846153846155
2.1257005;0.6658808;44.501152;3.074397;8.239537;6.7862864;4.9210925;2.4916234;38.360626;3.8243325;5.9642177;65.22781;4.671579;0;-4.4437220831571285;11.970852452183765;-0.00903249856056208;0.9516194331983805
4.137171;4.867997;88.992516;3.7448566;2.2416084;17.540802;0.2420697;6.2655196;24.996536;1.6435125;1.1575154;64.504326;7.9474587;0;6.99157363253345;8.581054294270091;0.027548899633650547;0.984008097165992
1.3579366;4.6194324;33.917385;4.322588;2.589265;74.160866;1.0607077;2.7097206;96.05857;2.7522497;7.938945;52.192085;1.0799336;0;8.34764048292949;9.32591516939505;0.03596073322801185;0.9724696356275304
4.8518806;1.6929564;38.686703;0.24696219;6.268599;41.068577;4.824824;3.3950183;61.09822;4.5442557;2.8956423;28.48027;1.2341942;0;-5.253051330003238;11.312575776861651;-0.01292164107711684;0.9639676113360324
3.945138;1.3683794;31.107761;3.6601026;9.617013;1.682985;1.7746985;4.6051083;7.0346637;2.2465787;4.4506345;64.642456;1.0331753;0;2.326079220841963;6.536800247618178;0.011930334420672971;0.9710526315789475
4.8412056;2.2384398;81.14361;1.6395115;6.1040125;64.731964;2.0059752;5.1645565;20.068577;2.9238892;6.819434;46.863514;6.754644;0;2.375520441819458;6.426876287143984;0.01234779076203361;0.9791497975708503
4.206869;3.4807062;93.10831;4.209346;7.5933623;71.004;3.3485422;3.9017198;48.564194;3.3854737;2.210759;36.253838;4.2991676;0;-7.113018391657788;12.800069407123974;-0.01951443785058924;0.9611336032388664
0.79630923;1.8484555;63.47879;0.4710131;2.6896083;90.29439;1.8281574;3.5624795;19.597376;4.570327;8.17025;21.317305;5.239568;0;41.70976286606337;41.77982546039501;0.15314255740727484;0.934008097165992
2.6796544;0.42973986;62.739384;2.800755;9.227567;16.305658;2.5142322;3.2205427;60.89852;3.217063;8.517586;53.3569;5.1967077;0;1.9778805577929741;7.436086194365901;0.012636192674793278;0.9676113360323887
0.93289477;2.073696;39.61036;2.7885005;1.5028899;85.859406;4.513526;7.211223;31.481825;3.1007285;5.675443;56.22025;2.8282328;0;0.9810912594293725;9.374923431102173;0.010996467892272762;0.9489878542510123
4.109314;1.3768861;2.235891;1.6999061;3.545371;71.16209;2.8674407;3.7529058;35.611816;4.1842785;4.28875;40.010216;8.114748;0;0.17353539905976717;7.348660834379604;0.0055033941648585626;0.9734817813765182
2.9623945;1.692157;18.219822;4.854502;5.0835176;56.798656;3.367714;7.2495804;78.87902;4.9599643;3.2670538;21.452559;2.6800237;0;-6.032624408256339;12.790237791136557;-0.01485713551571831;0.9493927125506074
1.3909017;0.8984905;15.596397;0.6239234;3.0355494;26.915228;1.1637105;7.6859627;52.912903;4.50478;7.5156574;28.459566;7.1584616;0;39.02504190821295;39.105324331105315;0.14302161594179305;0.9392712550607288
4.655035;3.3283165;12.472319;0.7683464;6.9738474;46.32643;1.3811165;7.4280686;12.18981;0.71190625;4.0650682;44.39067;7.6545973;0;14.719971434179639;15.677778207058632;0.05237174337706284;0.9829959514170041
0.66441166;2.6804917;65.75069;3.256872;7.109132;20.628784;4.468632;9.229936;37.817574;3.414598;8.285717;17.163643;3.2994027;0;1.1898335800417696;9.489198981318408;0.011795351420398649;0.9477732793522267
2.8629258;1.4272293;14.498547;2.6200662;2.906722;72.05174;4.5961537;9.590371;89.737854;1.7100234;7.5919957;34.024593;7.382721;0;-4.538970206478971;11.859179643070732;-0.009608352264229026;0.9500000000000002
3.6330986;2.8139262;9.477761;1.3958889;1.0773214;70.65539;4.054198;2.3217454;84.76972;2.130891;4.1763587;4.868216;2.952895;0;-1.5410743817306582;8.528830655377627;-0.00021169200369874978;0.9668016194331984
0.38835782;2.5142684;38.87557;1.5909318;1.6688552;19.961462;0.69811994;3.8852842;76.22437;3.2621884;3.0599573;56.7553;5.732986;0;44.938839537024364;44.938839537024364;0.1678626545108771;0.9303643724696357
3.0294945;4.0002766;25.653244;0.8694142;1.0038509;26.009052;4.1108093;8.089001;84.509186;0.81105316;4.219667;27.956877;7.4528127;0;2.0156162900242682;6.662758762149322;0.012093752560068163;0.9605263157894738
4.097916;4.7843227;15.440194;4.352044;9.148543;90.21007;0.19421586;8.036228;10.059385;3.4941263;4.080651;32.273533;2.3109365;0;6.006516182154821;7.850239730976481;0.024383242123380063;0.9819838056680162
0.43088385;0.7402855;15.46666;2.8906424;6.594991;47.6968;3.0231168;1.6384873;13.09524;1.5381706;9.609904;62.202675;7.09434;0;12.627456957137905;13.1375329946062;0.05094986399400744;0.9595141700404859
2.6099906;4.431176;26.364365;1.2996894;2.2459176;55.5606;3.4087856;9.658334;2.845058;4.114243;6.6458435;28.945732;2.199471;0;6.497510438605877;8.475766184242117;0.02801592192247157;0.9682186234817816
1.3669301;3.553505;54.148125;2.0277617;1.8326163;95.90391;2.1893728;8.705841;13.377708;1.9213094;6.9180107;34.3111;1.6405787;0;17.005591689793356;17.204754002025304;0.06517680648952062;0.9670040485829959
3.3483298;3.4935124;76.05147;4.5427566;8.358354;21.495358;2.4481459;9.092837;82.5312;0.34481487;3.5520484;22.089321;4.142567;0;1.3737294402198297;8.450048997335466;0.007392612448101472;0.9570850202429151
0.6815191;1.9340744;85.42489;4.445522;8.299356;63.08589;3.7350616;2.8394632;4.7549577;3.0340292;4.2785897;56.879536;2.964727;0;1.5447576808033132;8.679438523051159;0.012382070080570821;0.9449392712550607
4.691552;1.7851502;75.390366;0.43862277;9.346416;77.62748;4.4848957;5.50828;47.052723;3.7739224;5.195489;31.663458;2.3424435;0;-4.107250166980251;10.481180871799584;-0.008919028121744728;0.9668016194331984
4.48417;0.12763348;63.19311;3.3050907;2.4334614;32.624527;1.0277551;4.96488;25.464516;3.1218479;9.790418;34.770134;3.3261085;0;2.9765258597896596;6.5102126622975955;0.014105755745824892;0.9809716599190283
1.0112747;4.9128036;90.854836;0.8495587;5.700473;31.572863;0.778575;4.242688;83.41739;3.9160364;7.008233;35.48056;7.8583617;0;44.29471570876824;44.29471570876824;0.16368853956617047;0.9313765182186234
1.6840029;3.0718787;52.453945;1.1333284;2.0932846;89.78511;3.1869612;3.0461962;80.48367;4.0402226;2.3864777;48.001575;8.745154;0;7.786958962737328;9.266521085355906;0.034714715958964644;0.9674089068825912
2.9794114;2.0714102;63.702328;4.334617;8.160756;10.841188;1.2307221;2.256459;76.83348;0.30706748;9.918522;38.815628;9.433188;0;6.947268961356783;10.808676039830084;0.026059912065943998;0.9742914979757086
